identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock,dealer
10000,5055108939405,Nash Scope Black OPS SL Assault Pack,69.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1551&products_id=10000,Scope Black OPS Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10000/thumb500x500/3615742010/T3940-C.jpg,6.95,,
10001,5055108938507,Nash Scope Single Rod Skin 9ft,23.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10001,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10001/thumb500x500/2823573992/Scope-Single-Rod-Skin.jpg,6.95,,
10002,5055108938538,Nash Scope Single Rod Skin 9ft Big Pit,25.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10002,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10002/thumb500x500/2823573992/Scope-Single-Rod-Skin.jpg,6.95,,
10003,5055108938514,Nash Scope Single Rod Skin 10ft,26.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10003,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10003/thumb500x500/2823573992/Scope-Single-Rod-Skin.jpg,6.95,,
10004,5055108938545,Nash Scope Single Rod Skin 10ft Big Pit,29.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10004,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10004/thumb500x500/2823573992/Scope-Single-Rod-Skin.jpg,6.95,,
10005,5055108938521,Nash Scope 6ft Single Rod Skin,21.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10005,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10005/thumb500x500/299627318/Dwarf-skin-1.jpg,6.95,,
10006,5055108938552,Nash Scope Double Rod Skin 9ft,57.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10006,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10006/thumb500x500/196318213/T3855.jpg,6.95,,
10007,5055108938569,Nash Scope Double Rod Skin 10ft,59.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10007,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10007/thumb500x500/196318213/T3855.jpg,6.95,,
10008,5055977450544,Avid Rucksack,56.00,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10008,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10008/thumb500x500/2813581886/AVLUG-63-RUCKSACK.jpg,6.95,,
10009,5055108938576,Nash Scope Quiver,59.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10009,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10009/thumb500x500/2676084725/Scope-Quiver.jpg,6.95,,
10010,5055977446523,Avid Barrow Orgainser,21.87,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10010,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10010/thumb500x500/2764928771/AVLUG-56-BARROW-ORGANISER-3.jpg,6.95,,
10011,5055977450650,Avid Double Sided Tackle Orgainser,14.87,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10011,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10011/thumb500x500/3928357054/AVLUG-74-TERMINAL-TACKLE-ORGANISER_open.jpg,6.95,,
10012,5055108938637,Nash Scope Rucksack,89.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10012,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10012/thumb500x500/40309515/T3863.jpg,6.95,,
10013,5055108938644,Nash Scope Backpack,74.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10013,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10013/thumb500x500/2957496091/T3864.jpg,6.95,,
10014_139,,[u'Avid Tackle Pouch'] Small,7.87,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10014,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10014/thumb500x500/3538008631/AVLUG28-TACKLE-POUCH-SMALL_closed.jpg,6.95,,
10014_142,,[u'Avid Tackle Pouch'] Large ( +£6.13 ),14.00,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10014,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10014/thumb500x500/3538008631/AVLUG28-TACKLE-POUCH-SMALL_closed.jpg,6.95,,
10014_234,,[u'Avid Tackle Pouch'] Medium ( +£2.63 ),10.50,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10014,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10014/thumb500x500/3538008631/AVLUG28-TACKLE-POUCH-SMALL_closed.jpg,6.95,,
10015,5055108938682,Nash Scope RT Pack 9ft,119.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10015,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10015/thumb500x500/1974936090/T3868.jpg,,,
10016,5055108938699,Nash Scope RT Pack 10ft,129.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1552&products_id=10016,Scope Luggage Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10016/thumb500x500/1974936090/T3868.jpg,,,
10017,5055977446578,Avid Pouch Set,17.49,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10017,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10017/thumb500x500/2221396285/AVLUG-61-POUCH-SET_separates.jpg,6.95,,
10018,5055977450629,Avid Hookbait Bag/Organiser,17.49,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10018,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10018/thumb500x500/1566512380/AVLUG-71-HOOKBAIT-BAG_TWO-PARTS.jpg,6.95,,
10019,5055977450643,Avid Session Bait Bag,17.49,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10019,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10019/thumb500x500/503005250/AVLUG-73-SESSION-BAIT-BAG.jpg,6.95,,
10020,5055977450636,Avid Session Food Bag,48.12,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_415&products_id=10020,Luggage,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10020/thumb500x500/2097208508/AVLUG-72-SESSION-FOOD-BAG_open.jpg,6.95,,
10021,5055108933519,Nash Single Rod Skin 12ft,24.99,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/Nash-Luggage/Nash-Luggage/Nash-Single-Rod-Skin-12ft,Nash Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10021/thumb500x500/4231292479/T3351.jpg,6.95,,
10022,5055108933526,Nash Single Rod Skin 13ft,29.99,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/Nash-Luggage/Nash-Luggage/Nash-Single-Rod-Skin-13ft,Nash Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10022/thumb500x500/4231292479/T3351.jpg,6.95,,
10023,5055108933540,Nash Double Rod Skin 12ft,59.99,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/Nash-Luggage/Nash-Luggage/Nash-Double-Rod-Skin-12ft,Nash Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10023/thumb500x500/886368591/T3354.jpg,6.95,,
10024,5055977450674,Avid 10ft 3+2 Rod Holdall,41.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_416&products_id=10024,Rod Holdalls > Quivers,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10024/thumb500x500/13489799/AVLUG-76-3-+-2-10FT-HOLDALL.jpg,6.95,,
10025,5055977446929,Avid 3+ Rod Holdall,71.74,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_416&products_id=10025,Rod Holdalls > Quivers,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10025/thumb500x500/77328893/AVLUG-55-1.jpg,6.95,,
10026,5055977444680,Avid 5 Rod Quiver,36.74,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_416&products_id=10026,Rod Holdalls > Quivers,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10026/thumb500x500/3920582358/AVLUG34-5-ROD-QUIVER_other-side.jpg,6.95,,
10027,5055977450575,Avid Carp Cot Std,61.24,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10027,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10027/thumb500x500/3048176789/AVLUG-67-CARP-COT-XL.jpg,6.95,,
10028,5055977450582,Avid Carp Cot XL,69.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10028,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10028/thumb500x500/3048176789/AVLUG-67-CARP-COT-XL.jpg,6.95,,
10029,5055977450599,Avid Retaining Sling Std,34.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10029,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10029/thumb500x500/1224683978/AVLUG-68-69-RETAINING-SLINGS_location.jpg,6.95,,
10030,5055977450605,Avid Retaining Sling XL,39.37,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10030,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10030/thumb500x500/1224683978/AVLUG-68-69-RETAINING-SLINGS_location.jpg,6.95,,
10031,5055977450667,Avid Mobile Roll-a-Mat,39.37,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_417&products_id=10031,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10031/thumb500x500/541747702/AVLUG-75-ROLL-A-MAT_hanging_from_rucksack.jpg,6.95,,
10032,5055977447407,Avid Tuned Barrow,144.37,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_933&products_id=10032,Barrows,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10032/thumb500x500/690870835/AVBW-01.jpg,,,
10033_142,5055977448749,[u'Avid Artic Thermal Suit'] Large,104.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10033,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10033/thumb500x500/4107482771/AVTSUIT2-THERMAL-SUIT_full.jpg,,,
10033_234,5055977448749,[u'Avid Artic Thermal Suit'] Medium,104.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10033,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10033/thumb500x500/4107482771/AVTSUIT2-THERMAL-SUIT_full.jpg,,,
10033_639,5055977448749,[u'Avid Artic Thermal Suit'] X Large,104.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10033,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10033/thumb500x500/4107482771/AVTSUIT2-THERMAL-SUIT_full.jpg,,,
10033_642,5055977448749,[u'Avid Artic Thermal Suit'] XX Large,104.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10033,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10033/thumb500x500/4107482771/AVTSUIT2-THERMAL-SUIT_full.jpg,,,
10034_142,5055977449104,[u'Avid Hooded Reversible Jacket'] Large,34.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10034,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10034/thumb500x500/1446609981/AVFLEECE1-REVERSIBLE-FLEECE_green-fleece-side.jpg,6.95,,
10034_234,5055977449104,[u'Avid Hooded Reversible Jacket'] Medium,34.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10034,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10034/thumb500x500/1446609981/AVFLEECE1-REVERSIBLE-FLEECE_green-fleece-side.jpg,6.95,,
10034_639,5055977449104,[u'Avid Hooded Reversible Jacket'] X Large,34.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10034,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10034/thumb500x500/1446609981/AVFLEECE1-REVERSIBLE-FLEECE_green-fleece-side.jpg,6.95,,
10034_642,5055977449104,[u'Avid Hooded Reversible Jacket'] XX Large *£4.00,34.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10034,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10034/thumb500x500/1446609981/AVFLEECE1-REVERSIBLE-FLEECE_green-fleece-side.jpg,6.95,,
10035_142,5055977449067,[u'Avid Thermal Combat Trousers'] Large,30.62,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10035,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10035/thumb500x500/3836801608/AVC1-COMBATS.jpg,6.95,,
10035_234,5055977449067,[u'Avid Thermal Combat Trousers'] Medium,30.62,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10035,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10035/thumb500x500/3836801608/AVC1-COMBATS.jpg,6.95,,
10035_639,5055977449067,[u'Avid Thermal Combat Trousers'] X Large,30.62,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10035,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10035/thumb500x500/3836801608/AVC1-COMBATS.jpg,6.95,,
10035_642,5055977449067,[u'Avid Thermal Combat Trousers'] XX Large,30.62,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1501&products_id=10035,Carp Clothing,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10035/thumb500x500/3836801608/AVC1-COMBATS.jpg,6.95,,
10036,5055977445083,Avid Traction 12ft 2.5lb T.C Carp Rod,69.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10036,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10036/thumb500x500/2709936143/AVROD_group-2016.jpg,6.95,,
10037,5055977445090,Avid Traction 12ft 2.75lb T.C Carp Rod,69.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10037,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10037/thumb500x500/2709936143/AVROD_group-2016.jpg,6.95,,
10038,5055977449869,Avid Curvex 10ft 3lb T.C Carp Rod,122.49,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10038,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10038/thumb500x500/3345205077/AVROD-Curvex-Rods_group.jpg,,,
10039,5055977449876,Avid Curvex 12ft 2.75lb T.C Carp Rod,131.24,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10039,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10039/thumb500x500/3345205077/AVROD-Curvex-Rods_group.jpg,,,
10040,5055977449883,Avid Curvex 12ft 3.25lb T.C Carp Rod,131.24,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10040,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10040/thumb500x500/3345205077/AVROD-Curvex-Rods_group.jpg,,,
10041,5055977449890,Avid Curvex 12ft 3.5lb T.C Carp Rod,131.24,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_409_1193&products_id=10041,Rods,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10041/thumb500x500/3345205077/AVROD-Curvex-Rods_group.jpg,,,
10042,5055108946458,Nash Dwarf Single 6ft Rod Skin,13.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10042,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10042/thumb500x500/299627318/Dwarf-skin-1.jpg,6.95,,
10043,5055108946205,Nash Dwarf Single 9ft Rod Skin,15.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10043,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10043/thumb500x500/299627318/Dwarf-skin-1.jpg,6.95,,
10044,5055108946229,Nash Dwarf Single 10ft Rod Skin,18.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10044,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10044/thumb500x500/299627318/Dwarf-skin-1.jpg,6.95,,
10045,5055108946465,Nash Dwarf Double 6ft Rod Skin,37.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10045,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10045/thumb500x500/659652490/dwarf-skin-2rod.jpg,6.95,,
10046,5055108946212,Nash Dwarf Double 9ft Rod Skin,39.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10046,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10046/thumb500x500/659652490/dwarf-skin-2rod.jpg,6.95,,
10047,5055108946236,Nash Dwarf Double 10ft Rod Skin,44.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10047,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10047/thumb500x500/659652490/dwarf-skin-2rod.jpg,6.95,,
10048,5055108946502,Nash Dwarf Quiver,24.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10048,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10048/thumb500x500/2578016561/T4650.jpg,6.95,,
10049,5055108946267,Nash Dwarf Backpack,26.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10049,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10049/thumb500x500/4099427403/T4626-a.jpg,6.95,,
10050,5055108946250,Nash Dwarf Rucksack,57.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10050,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10050/thumb500x500/1280104185/T4625.jpg,6.95,,
10051,5055108946403,Nash Dwarf Multi-Mat,39.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1639&products_id=10051,Dwarf Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10051/thumb500x500/1391835796/T4640.jpg,6.95,,
10052,5055108943150,Nash KNX Small Carryall,29.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10052,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10052/thumb500x500/2564852720/T4315.jpg,6.95,,
10053,5055108943174,Nash KNX Cool Bait Bag,24.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10053,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10053/thumb500x500/3793803408/T4317.jpg,6.95,,
10054,5055108943167,Nash KNX Large Carryall,34.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10054,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10054/thumb500x500/3745575200/T4316.jpg,6.95,,
10055,5055108943181,Nash KNX Food Bag,49.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10055,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10055/thumb500x500/1617973057/T4318.jpg,6.95,,
10056,5055108943198,Nash KNX Brew Kit Bag,14.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10056,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10056/thumb500x500/1561356017/T4319.jpg,6.95,,
10057,5055108943228,Nash KNX Single Rod Skin 12ft,16.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10057,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10057/thumb500x500/2891195726/T4322.jpg,6.95,,
10058,5055108943235,Nash KNX Single Rod Skin 10ft,14.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10058,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10058/thumb500x500/2891195726/T4322.jpg,6.95,,
10059,5055108943204,Nash KNX 2 Rod Holdall,49.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10059,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10059/thumb500x500/3600053806/T4320.jpg,6.95,,
10060,5055108943211,Nash KNX 3 Rod Holdall,59.99,http://www.fishingtackle2go.co.uk/index.php?main_page=product_info&cPath=72_446_1637_1640&products_id=10060,KNX Luggage,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/1/0/10060/thumb500x500/3600053806/T4320.jpg,6.95,,
